method,dim,function,instance,repetition,eval,best_feasible
Random,10,52,1,3,55,inf
Random,10,52,1,3,56,inf
Random,10,52,1,3,57,inf
Random,10,52,1,3,58,inf
Random,10,52,1,3,59,inf
Random,10,52,1,3,60,inf
Random,10,52,1,3,61,inf
Random,10,52,1,3,62,inf
Random,10,52,1,3,63,inf
Random,10,52,1,3,64,inf
Random,10,52,1,3,65,inf
Random,10,52,1,3,66,inf
Random,10,52,1,3,67,inf
Random,10,52,1,3,68,inf
Random,10,52,1,3,69,inf
Random,10,52,1,3,70,inf
Random,10,52,1,3,71,inf
Random,10,52,1,3,72,inf
Random,10,52,1,3,73,inf
Random,10,52,1,3,74,inf
Random,10,52,1,3,75,inf
Random,10,52,1,3,76,inf
Random,10,52,1,3,77,inf
Random,10,52,1,3,78,inf
Random,10,52,1,3,79,inf
Random,10,52,1,3,80,inf
Random,10,52,1,3,81,inf
Random,10,52,1,3,82,inf
Random,10,52,1,3,83,inf
Random,10,52,1,3,84,inf
Random,10,52,1,3,85,inf
Random,10,52,1,3,86,inf
Random,10,52,1,3,87,inf
Random,10,52,1,3,88,inf
Random,10,52,1,3,89,inf
Random,10,52,1,3,90,inf
Random,10,52,1,3,91,inf
Random,10,52,1,3,92,inf
Random,10,52,1,3,93,inf
Random,10,52,1,3,94,inf
Random,10,52,1,3,95,inf
Random,10,52,1,3,96,inf
Random,10,52,1,3,97,inf
Random,10,52,1,3,98,inf
Random,10,52,1,3,99,inf
Random,10,52,1,3,100,inf
qLogEI,10,52,1,3,1,inf
qLogEI,10,52,1,3,2,inf
qLogEI,10,52,1,3,3,inf
qLogEI,10,52,1,3,4,inf
qLogEI,10,52,1,3,5,inf
qLogEI,10,52,1,3,6,inf
qLogEI,10,52,1,3,7,inf
qLogEI,10,52,1,3,8,inf
qLogEI,10,52,1,3,9,inf
qLogEI,10,52,1,3,10,inf
qLogEI,10,52,1,3,11,inf
qLogEI,10,52,1,3,12,inf
qLogEI,10,52,1,3,13,inf
qLogEI,10,52,1,3,14,inf
qLogEI,10,52,1,3,15,inf
qLogEI,10,52,1,3,16,inf
qLogEI,10,52,1,3,17,inf
qLogEI,10,52,1,3,18,inf
qLogEI,10,52,1,3,19,inf
qLogEI,10,52,1,3,20,inf
qLogEI,10,52,1,3,21,inf
qLogEI,10,52,1,3,22,inf
qLogEI,10,52,1,3,23,inf
qLogEI,10,52,1,3,24,inf
qLogEI,10,52,1,3,25,inf
qLogEI,10,52,1,3,26,inf
qLogEI,10,52,1,3,27,inf
qLogEI,10,52,1,3,28,inf
qLogEI,10,52,1,3,29,inf
qLogEI,10,52,1,3,30,inf
qLogEI,10,52,1,3,31,inf
qLogEI,10,52,1,3,32,inf
qLogEI,10,52,1,3,33,inf
qLogEI,10,52,1,3,34,inf
qLogEI,10,52,1,3,35,inf
qLogEI,10,52,1,3,36,inf
qLogEI,10,52,1,3,37,inf
qLogEI,10,52,1,3,38,inf
qLogEI,10,52,1,3,39,inf
qLogEI,10,52,1,3,40,inf
qLogEI,10,52,1,3,41,inf
qLogEI,10,52,1,3,42,inf
qLogEI,10,52,1,3,43,inf
qLogEI,10,52,1,3,44,inf
qLogEI,10,52,1,3,45,inf
qLogEI,10,52,1,3,46,inf
qLogEI,10,52,1,3,47,inf
qLogEI,10,52,1,3,48,inf
qLogEI,10,52,1,3,49,inf
qLogEI,10,52,1,3,50,inf
qLogEI,10,52,1,3,51,inf
qLogEI,10,52,1,3,52,inf
qLogEI,10,52,1,3,53,inf
qLogEI,10,52,1,3,54,inf
qLogEI,10,52,1,3,55,inf
qLogEI,10,52,1,3,56,inf
qLogEI,10,52,1,3,57,inf
qLogEI,10,52,1,3,58,inf
qLogEI,10,52,1,3,59,inf
qLogEI,10,52,1,3,60,inf
qLogEI,10,52,1,3,61,inf
qLogEI,10,52,1,3,62,inf
qLogEI,10,52,1,3,63,inf
qLogEI,10,52,1,3,64,inf
qLogEI,10,52,1,3,65,inf
qLogEI,10,52,1,3,66,inf
qLogEI,10,52,1,3,67,inf
qLogEI,10,52,1,3,68,inf
qLogEI,10,52,1,3,69,inf
qLogEI,10,52,1,3,70,inf
qLogEI,10,52,1,3,71,inf
qLogEI,10,52,1,3,72,inf
qLogEI,10,52,1,3,73,inf
qLogEI,10,52,1,3,74,inf
qLogEI,10,52,1,3,75,inf
qLogEI,10,52,1,3,76,inf
qLogEI,10,52,1,3,77,inf
qLogEI,10,52,1,3,78,inf
qLogEI,10,52,1,3,79,inf
qLogEI,10,52,1,3,80,inf
qLogEI,10,52,1,3,81,inf
qLogEI,10,52,1,3,82,inf
qLogEI,10,52,1,3,83,inf
qLogEI,10,52,1,3,84,inf
qLogEI,10,52,1,3,85,inf
qLogEI,10,52,1,3,86,inf
qLogEI,10,52,1,3,87,inf
qLogEI,10,52,1,3,88,inf
qLogEI,10,52,1,3,89,inf
qLogEI,10,52,1,3,90,inf
qLogEI,10,52,1,3,91,inf
qLogEI,10,52,1,3,92,inf
qLogEI,10,52,1,3,93,inf
qLogEI,10,52,1,3,94,inf
qLogEI,10,52,1,3,95,inf
qLogEI,10,52,1,3,96,inf
qLogEI,10,52,1,3,97,inf
qLogEI,10,52,1,3,98,inf
qLogEI,10,52,1,3,99,inf
qLogEI,10,52,1,3,100,inf
RL,10,52,1,3,1,inf
RL,10,52,1,3,2,inf
RL,10,52,1,3,3,inf
RL,10,52,1,3,4,inf
RL,10,52,1,3,5,inf
RL,10,52,1,3,6,inf
RL,10,52,1,3,7,inf
RL,10,52,1,3,8,inf
RL,10,52,1,3,9,inf
RL,10,52,1,3,10,inf
RL,10,52,1,3,11,inf
RL,10,52,1,3,12,inf
RL,10,52,1,3,13,inf
RL,10,52,1,3,14,inf
RL,10,52,1,3,15,inf
RL,10,52,1,3,16,inf
RL,10,52,1,3,17,inf
RL,10,52,1,3,18,inf
RL,10,52,1,3,19,inf
RL,10,52,1,3,20,inf
RL,10,52,1,3,21,inf
RL,10,52,1,3,22,inf
RL,10,52,1,3,23,inf
RL,10,52,1,3,24,inf
RL,10,52,1,3,25,inf
RL,10,52,1,3,26,inf
RL,10,52,1,3,27,inf
RL,10,52,1,3,28,inf
RL,10,52,1,3,29,inf
RL,10,52,1,3,30,inf
RL,10,52,1,3,31,inf
RL,10,52,1,3,32,inf
RL,10,52,1,3,33,inf
RL,10,52,1,3,34,inf
RL,10,52,1,3,35,inf
RL,10,52,1,3,36,inf
RL,10,52,1,3,37,inf
RL,10,52,1,3,38,inf
RL,10,52,1,3,39,inf
RL,10,52,1,3,40,inf
RL,10,52,1,3,41,inf
RL,10,52,1,3,42,inf
RL,10,52,1,3,43,inf
RL,10,52,1,3,44,inf
RL,10,52,1,3,45,inf
RL,10,52,1,3,46,inf
RL,10,52,1,3,47,inf
RL,10,52,1,3,48,inf
RL,10,52,1,3,49,inf
RL,10,52,1,3,50,inf
RL,10,52,1,3,51,inf
RL,10,52,1,3,52,inf
RL,10,52,1,3,53,inf
RL,10,52,1,3,54,inf
RL,10,52,1,3,55,inf
RL,10,52,1,3,56,inf
RL,10,52,1,3,57,inf
RL,10,52,1,3,58,inf
RL,10,52,1,3,59,inf
RL,10,52,1,3,60,inf
RL,10,52,1,3,61,inf
RL,10,52,1,3,62,inf
RL,10,52,1,3,63,inf
RL,10,52,1,3,64,inf
RL,10,52,1,3,65,inf
RL,10,52,1,3,66,inf
RL,10,52,1,3,67,inf
RL,10,52,1,3,68,inf
RL,10,52,1,3,69,inf
RL,10,52,1,3,70,inf
RL,10,52,1,3,71,inf
RL,10,52,1,3,72,inf
RL,10,52,1,3,73,inf
RL,10,52,1,3,74,inf
RL,10,52,1,3,75,inf
RL,10,52,1,3,76,inf
RL,10,52,1,3,77,inf
RL,10,52,1,3,78,inf
RL,10,52,1,3,79,inf
RL,10,52,1,3,80,inf
RL,10,52,1,3,81,inf
RL,10,52,1,3,82,inf
RL,10,52,1,3,83,inf
RL,10,52,1,3,84,inf
RL,10,52,1,3,85,inf
RL,10,52,1,3,86,inf
RL,10,52,1,3,87,inf
RL,10,52,1,3,88,inf
RL,10,52,1,3,89,inf
RL,10,52,1,3,90,inf
RL,10,52,1,3,91,inf
RL,10,52,1,3,92,inf
RL,10,52,1,3,93,inf
RL,10,52,1,3,94,inf
RL,10,52,1,3,95,inf
RL,10,52,1,3,96,inf
RL,10,52,1,3,97,inf
RL,10,52,1,3,98,inf
RL,10,52,1,3,99,inf
RL,10,52,1,3,100,inf
Random,10,52,1,4,1,inf
Random,10,52,1,4,2,inf
Random,10,52,1,4,3,inf
Random,10,52,1,4,4,inf
Random,10,52,1,4,5,inf
Random,10,52,1,4,6,inf
Random,10,52,1,4,7,inf
Random,10,52,1,4,8,inf
Random,10,52,1,4,9,inf
Random,10,52,1,4,10,inf
Random,10,52,1,4,11,inf
Random,10,52,1,4,12,inf
Random,10,52,1,4,13,inf
Random,10,52,1,4,14,inf
Random,10,52,1,4,15,inf
Random,10,52,1,4,16,inf
Random,10,52,1,4,17,inf
Random,10,52,1,4,18,inf
Random,10,52,1,4,19,inf
Random,10,52,1,4,20,inf
Random,10,52,1,4,21,inf
Random,10,52,1,4,22,inf
Random,10,52,1,4,23,inf
Random,10,52,1,4,24,inf
Random,10,52,1,4,25,inf
Random,10,52,1,4,26,inf
Random,10,52,1,4,27,inf
Random,10,52,1,4,28,inf
Random,10,52,1,4,29,inf
Random,10,52,1,4,30,inf
Random,10,52,1,4,31,inf
Random,10,52,1,4,32,inf
Random,10,52,1,4,33,inf
Random,10,52,1,4,34,inf
Random,10,52,1,4,35,inf
Random,10,52,1,4,36,inf
Random,10,52,1,4,37,inf
Random,10,52,1,4,38,inf
Random,10,52,1,4,39,inf
Random,10,52,1,4,40,inf
Random,10,52,1,4,41,inf
Random,10,52,1,4,42,inf
Random,10,52,1,4,43,inf
Random,10,52,1,4,44,inf
Random,10,52,1,4,45,inf
Random,10,52,1,4,46,inf
Random,10,52,1,4,47,inf
Random,10,52,1,4,48,inf
Random,10,52,1,4,49,inf
Random,10,52,1,4,50,inf
Random,10,52,1,4,51,inf
Random,10,52,1,4,52,inf
Random,10,52,1,4,53,inf
Random,10,52,1,4,54,inf
Random,10,52,1,4,55,inf
Random,10,52,1,4,56,inf
Random,10,52,1,4,57,inf
Random,10,52,1,4,58,inf
Random,10,52,1,4,59,inf
Random,10,52,1,4,60,inf
Random,10,52,1,4,61,inf
Random,10,52,1,4,62,inf
Random,10,52,1,4,63,inf
Random,10,52,1,4,64,inf
Random,10,52,1,4,65,inf
Random,10,52,1,4,66,inf
Random,10,52,1,4,67,inf
Random,10,52,1,4,68,inf
Random,10,52,1,4,69,inf
Random,10,52,1,4,70,inf
Random,10,52,1,4,71,inf
Random,10,52,1,4,72,inf
Random,10,52,1,4,73,inf
Random,10,52,1,4,74,inf
Random,10,52,1,4,75,inf
Random,10,52,1,4,76,inf
Random,10,52,1,4,77,inf
Random,10,52,1,4,78,inf
Random,10,52,1,4,79,inf
Random,10,52,1,4,80,inf
Random,10,52,1,4,81,inf
Random,10,52,1,4,82,inf
Random,10,52,1,4,83,inf
Random,10,52,1,4,84,inf
Random,10,52,1,4,85,inf
Random,10,52,1,4,86,inf
Random,10,52,1,4,87,inf
Random,10,52,1,4,88,inf
Random,10,52,1,4,89,inf
Random,10,52,1,4,90,inf
Random,10,52,1,4,91,inf
Random,10,52,1,4,92,inf
Random,10,52,1,4,93,inf
Random,10,52,1,4,94,inf
Random,10,52,1,4,95,inf
Random,10,52,1,4,96,inf
Random,10,52,1,4,97,inf
Random,10,52,1,4,98,inf
Random,10,52,1,4,99,inf
Random,10,52,1,4,100,inf
qLogEI,10,52,1,4,1,inf
qLogEI,10,52,1,4,2,inf
qLogEI,10,52,1,4,3,inf
qLogEI,10,52,1,4,4,inf
qLogEI,10,52,1,4,5,inf
qLogEI,10,52,1,4,6,inf
qLogEI,10,52,1,4,7,inf
qLogEI,10,52,1,4,8,inf
qLogEI,10,52,1,4,9,inf
qLogEI,10,52,1,4,10,inf
qLogEI,10,52,1,4,11,inf
qLogEI,10,52,1,4,12,inf
qLogEI,10,52,1,4,13,inf
qLogEI,10,52,1,4,14,inf
qLogEI,10,52,1,4,15,inf
qLogEI,10,52,1,4,16,inf
qLogEI,10,52,1,4,17,inf
qLogEI,10,52,1,4,18,inf
qLogEI,10,52,1,4,19,inf
qLogEI,10,52,1,4,20,inf
qLogEI,10,52,1,4,21,inf
qLogEI,10,52,1,4,22,inf
qLogEI,10,52,1,4,23,inf
qLogEI,10,52,1,4,24,inf
qLogEI,10,52,1,4,25,inf
qLogEI,10,52,1,4,26,inf
qLogEI,10,52,1,4,27,inf
qLogEI,10,52,1,4,28,inf
qLogEI,10,52,1,4,29,inf
qLogEI,10,52,1,4,30,inf
qLogEI,10,52,1,4,31,inf
qLogEI,10,52,1,4,32,inf
qLogEI,10,52,1,4,33,inf
qLogEI,10,52,1,4,34,inf
qLogEI,10,52,1,4,35,inf
qLogEI,10,52,1,4,36,inf
qLogEI,10,52,1,4,37,inf
qLogEI,10,52,1,4,38,inf
qLogEI,10,52,1,4,39,inf
qLogEI,10,52,1,4,40,inf
qLogEI,10,52,1,4,41,inf
qLogEI,10,52,1,4,42,inf
qLogEI,10,52,1,4,43,inf
qLogEI,10,52,1,4,44,inf
qLogEI,10,52,1,4,45,inf
qLogEI,10,52,1,4,46,inf
qLogEI,10,52,1,4,47,inf
qLogEI,10,52,1,4,48,inf
qLogEI,10,52,1,4,49,inf
qLogEI,10,52,1,4,50,inf
qLogEI,10,52,1,4,51,inf
qLogEI,10,52,1,4,52,inf
qLogEI,10,52,1,4,53,inf
qLogEI,10,52,1,4,54,inf
qLogEI,10,52,1,4,55,inf
qLogEI,10,52,1,4,56,inf
qLogEI,10,52,1,4,57,inf
qLogEI,10,52,1,4,58,inf
qLogEI,10,52,1,4,59,inf
qLogEI,10,52,1,4,60,inf
qLogEI,10,52,1,4,61,inf
qLogEI,10,52,1,4,62,inf
qLogEI,10,52,1,4,63,inf
qLogEI,10,52,1,4,64,inf
qLogEI,10,52,1,4,65,inf
qLogEI,10,52,1,4,66,inf
qLogEI,10,52,1,4,67,inf
qLogEI,10,52,1,4,68,inf
qLogEI,10,52,1,4,69,inf
qLogEI,10,52,1,4,70,inf
qLogEI,10,52,1,4,71,inf
qLogEI,10,52,1,4,72,inf
qLogEI,10,52,1,4,73,inf
qLogEI,10,52,1,4,74,inf
qLogEI,10,52,1,4,75,inf
qLogEI,10,52,1,4,76,inf
qLogEI,10,52,1,4,77,inf
qLogEI,10,52,1,4,78,inf
qLogEI,10,52,1,4,79,inf
qLogEI,10,52,1,4,80,inf
qLogEI,10,52,1,4,81,inf
qLogEI,10,52,1,4,82,inf
qLogEI,10,52,1,4,83,inf
qLogEI,10,52,1,4,84,inf
qLogEI,10,52,1,4,85,inf
qLogEI,10,52,1,4,86,inf
qLogEI,10,52,1,4,87,inf
qLogEI,10,52,1,4,88,inf
qLogEI,10,52,1,4,89,inf
qLogEI,10,52,1,4,90,inf
qLogEI,10,52,1,4,91,inf
qLogEI,10,52,1,4,92,inf
qLogEI,10,52,1,4,93,inf
qLogEI,10,52,1,4,94,inf
qLogEI,10,52,1,4,95,inf
qLogEI,10,52,1,4,96,inf
qLogEI,10,52,1,4,97,inf
qLogEI,10,52,1,4,98,inf
qLogEI,10,52,1,4,99,inf
qLogEI,10,52,1,4,100,inf
RL,10,52,1,4,1,inf
RL,10,52,1,4,2,inf
RL,10,52,1,4,3,inf
RL,10,52,1,4,4,inf
RL,10,52,1,4,5,inf
RL,10,52,1,4,6,inf
RL,10,52,1,4,7,inf
RL,10,52,1,4,8,inf
RL,10,52,1,4,9,inf
RL,10,52,1,4,10,inf
RL,10,52,1,4,11,inf
RL,10,52,1,4,12,inf
RL,10,52,1,4,13,inf
RL,10,52,1,4,14,inf
RL,10,52,1,4,15,inf
RL,10,52,1,4,16,inf
RL,10,52,1,4,17,inf
RL,10,52,1,4,18,inf
RL,10,52,1,4,19,inf
RL,10,52,1,4,20,inf
RL,10,52,1,4,21,inf
RL,10,52,1,4,22,inf
RL,10,52,1,4,23,inf
RL,10,52,1,4,24,inf
RL,10,52,1,4,25,inf
RL,10,52,1,4,26,inf
RL,10,52,1,4,27,inf
RL,10,52,1,4,28,inf
RL,10,52,1,4,29,inf
RL,10,52,1,4,30,inf
RL,10,52,1,4,31,inf
RL,10,52,1,4,32,inf
RL,10,52,1,4,33,inf
RL,10,52,1,4,34,inf
RL,10,52,1,4,35,inf
RL,10,52,1,4,36,inf
RL,10,52,1,4,37,inf
RL,10,52,1,4,38,inf
RL,10,52,1,4,39,inf
RL,10,52,1,4,40,inf
RL,10,52,1,4,41,inf
RL,10,52,1,4,42,inf
RL,10,52,1,4,43,inf
RL,10,52,1,4,44,inf
RL,10,52,1,4,45,inf
RL,10,52,1,4,46,inf
RL,10,52,1,4,47,inf
RL,10,52,1,4,48,inf
RL,10,52,1,4,49,inf
RL,10,52,1,4,50,inf
RL,10,52,1,4,51,inf
RL,10,52,1,4,52,inf
RL,10,52,1,4,53,inf
RL,10,52,1,4,54,inf
RL,10,52,1,4,55,inf
RL,10,52,1,4,56,inf
RL,10,52,1,4,57,inf
RL,10,52,1,4,58,inf
RL,10,52,1,4,59,inf
RL,10,52,1,4,60,inf
RL,10,52,1,4,61,inf
RL,10,52,1,4,62,inf
RL,10,52,1,4,63,inf
RL,10,52,1,4,64,inf
RL,10,52,1,4,65,inf
RL,10,52,1,4,66,inf
RL,10,52,1,4,67,inf
RL,10,52,1,4,68,inf
RL,10,52,1,4,69,inf
RL,10,52,1,4,70,inf
RL,10,52,1,4,71,inf
RL,10,52,1,4,72,inf
RL,10,52,1,4,73,inf
RL,10,52,1,4,74,inf
RL,10,52,1,4,75,inf
RL,10,52,1,4,76,inf
RL,10,52,1,4,77,inf
RL,10,52,1,4,78,inf
RL,10,52,1,4,79,inf
RL,10,52,1,4,80,inf
RL,10,52,1,4,81,inf
RL,10,52,1,4,82,inf
RL,10,52,1,4,83,inf
RL,10,52,1,4,84,inf
RL,10,52,1,4,85,inf
RL,10,52,1,4,86,inf
RL,10,52,1,4,87,inf
RL,10,52,1,4,88,inf
RL,10,52,1,4,89,inf
RL,10,52,1,4,90,inf
RL,10,52,1,4,91,inf
RL,10,52,1,4,92,inf
RL,10,52,1,4,93,inf
RL,10,52,1,4,94,inf
RL,10,52,1,4,95,inf
RL,10,52,1,4,96,inf
RL,10,52,1,4,97,inf
RL,10,52,1,4,98,inf
RL,10,52,1,4,99,inf
RL,10,52,1,4,100,inf
Random,10,52,2,0,1,inf
Random,10,52,2,0,2,inf
Random,10,52,2,0,3,inf
Random,10,52,2,0,4,inf
Random,10,52,2,0,5,inf
Random,10,52,2,0,6,inf
Random,10,52,2,0,7,inf
Random,10,52,2,0,8,inf
Random,10,52,2,0,9,inf
Random,10,52,2,0,10,inf
Random,10,52,2,0,11,inf
Random,10,52,2,0,12,inf
Random,10,52,2,0,13,inf
Random,10,52,2,0,14,inf
Random,10,52,2,0,15,inf
Random,10,52,2,0,16,inf
Random,10,52,2,0,17,inf
Random,10,52,2,0,18,inf
Random,10,52,2,0,19,inf
Random,10,52,2,0,20,inf
Random,10,52,2,0,21,inf
Random,10,52,2,0,22,inf
Random,10,52,2,0,23,inf
Random,10,52,2,0,24,inf
Random,10,52,2,0,25,inf
Random,10,52,2,0,26,inf
Random,10,52,2,0,27,inf
Random,10,52,2,0,28,inf
Random,10,52,2,0,29,inf
Random,10,52,2,0,30,inf
Random,10,52,2,0,31,inf
Random,10,52,2,0,32,inf
Random,10,52,2,0,33,inf
Random,10,52,2,0,34,inf
Random,10,52,2,0,35,inf
Random,10,52,2,0,36,inf
Random,10,52,2,0,37,inf
Random,10,52,2,0,38,inf
Random,10,52,2,0,39,inf
Random,10,52,2,0,40,inf
Random,10,52,2,0,41,inf
Random,10,52,2,0,42,inf
Random,10,52,2,0,43,inf
Random,10,52,2,0,44,inf
Random,10,52,2,0,45,inf
Random,10,52,2,0,46,inf
Random,10,52,2,0,47,inf
Random,10,52,2,0,48,inf
Random,10,52,2,0,49,inf
Random,10,52,2,0,50,inf
Random,10,52,2,0,51,inf
Random,10,52,2,0,52,inf
Random,10,52,2,0,53,inf
Random,10,52,2,0,54,inf
Random,10,52,2,0,55,inf
Random,10,52,2,0,56,inf
Random,10,52,2,0,57,inf
Random,10,52,2,0,58,inf
Random,10,52,2,0,59,inf
Random,10,52,2,0,60,inf
Random,10,52,2,0,61,inf
Random,10,52,2,0,62,inf
Random,10,52,2,0,63,inf
Random,10,52,2,0,64,inf
Random,10,52,2,0,65,inf
Random,10,52,2,0,66,inf
Random,10,52,2,0,67,inf
Random,10,52,2,0,68,inf
Random,10,52,2,0,69,inf
Random,10,52,2,0,70,inf
Random,10,52,2,0,71,inf
Random,10,52,2,0,72,inf
Random,10,52,2,0,73,inf
Random,10,52,2,0,74,inf
Random,10,52,2,0,75,inf
Random,10,52,2,0,76,inf
Random,10,52,2,0,77,inf
Random,10,52,2,0,78,inf
Random,10,52,2,0,79,inf
Random,10,52,2,0,80,inf
Random,10,52,2,0,81,inf
Random,10,52,2,0,82,inf
Random,10,52,2,0,83,inf
Random,10,52,2,0,84,inf
Random,10,52,2,0,85,inf
Random,10,52,2,0,86,inf
Random,10,52,2,0,87,inf
Random,10,52,2,0,88,inf
Random,10,52,2,0,89,inf
Random,10,52,2,0,90,inf
Random,10,52,2,0,91,inf
Random,10,52,2,0,92,inf
Random,10,52,2,0,93,inf
Random,10,52,2,0,94,inf
Random,10,52,2,0,95,inf
Random,10,52,2,0,96,inf
Random,10,52,2,0,97,inf
Random,10,52,2,0,98,inf
Random,10,52,2,0,99,inf
Random,10,52,2,0,100,inf
qLogEI,10,52,2,0,1,inf
qLogEI,10,52,2,0,2,inf
qLogEI,10,52,2,0,3,inf
qLogEI,10,52,2,0,4,inf
qLogEI,10,52,2,0,5,inf
qLogEI,10,52,2,0,6,inf
qLogEI,10,52,2,0,7,inf
qLogEI,10,52,2,0,8,inf
qLogEI,10,52,2,0,9,inf
qLogEI,10,52,2,0,10,inf
qLogEI,10,52,2,0,11,inf
qLogEI,10,52,2,0,12,inf
qLogEI,10,52,2,0,13,inf
qLogEI,10,52,2,0,14,inf
qLogEI,10,52,2,0,15,inf
qLogEI,10,52,2,0,16,inf
qLogEI,10,52,2,0,17,inf
qLogEI,10,52,2,0,18,inf
qLogEI,10,52,2,0,19,inf
qLogEI,10,52,2,0,20,inf
qLogEI,10,52,2,0,21,inf
qLogEI,10,52,2,0,22,inf
qLogEI,10,52,2,0,23,inf
qLogEI,10,52,2,0,24,inf
qLogEI,10,52,2,0,25,inf
qLogEI,10,52,2,0,26,inf
qLogEI,10,52,2,0,27,inf
qLogEI,10,52,2,0,28,inf
qLogEI,10,52,2,0,29,inf
qLogEI,10,52,2,0,30,inf
qLogEI,10,52,2,0,31,inf
qLogEI,10,52,2,0,32,inf
qLogEI,10,52,2,0,33,inf
qLogEI,10,52,2,0,34,inf
qLogEI,10,52,2,0,35,inf
qLogEI,10,52,2,0,36,inf
qLogEI,10,52,2,0,37,inf
qLogEI,10,52,2,0,38,inf
qLogEI,10,52,2,0,39,inf
qLogEI,10,52,2,0,40,inf
qLogEI,10,52,2,0,41,inf
qLogEI,10,52,2,0,42,inf
qLogEI,10,52,2,0,43,inf
qLogEI,10,52,2,0,44,inf
qLogEI,10,52,2,0,45,inf
qLogEI,10,52,2,0,46,inf
qLogEI,10,52,2,0,47,inf
qLogEI,10,52,2,0,48,inf
qLogEI,10,52,2,0,49,inf
qLogEI,10,52,2,0,50,inf
qLogEI,10,52,2,0,51,inf
qLogEI,10,52,2,0,52,inf
qLogEI,10,52,2,0,53,inf
qLogEI,10,52,2,0,54,inf
qLogEI,10,52,2,0,55,inf
qLogEI,10,52,2,0,56,inf
qLogEI,10,52,2,0,57,inf
qLogEI,10,52,2,0,58,inf
qLogEI,10,52,2,0,59,inf
qLogEI,10,52,2,0,60,inf
qLogEI,10,52,2,0,61,inf
qLogEI,10,52,2,0,62,inf
qLogEI,10,52,2,0,63,inf
qLogEI,10,52,2,0,64,inf
qLogEI,10,52,2,0,65,inf
qLogEI,10,52,2,0,66,inf
qLogEI,10,52,2,0,67,inf
qLogEI,10,52,2,0,68,inf
qLogEI,10,52,2,0,69,inf
qLogEI,10,52,2,0,70,inf
qLogEI,10,52,2,0,71,inf
qLogEI,10,52,2,0,72,inf
qLogEI,10,52,2,0,73,inf
qLogEI,10,52,2,0,74,inf
qLogEI,10,52,2,0,75,inf
qLogEI,10,52,2,0,76,inf
qLogEI,10,52,2,0,77,inf
qLogEI,10,52,2,0,78,inf
qLogEI,10,52,2,0,79,inf
qLogEI,10,52,2,0,80,inf
qLogEI,10,52,2,0,81,inf
qLogEI,10,52,2,0,82,inf
qLogEI,10,52,2,0,83,inf
qLogEI,10,52,2,0,84,inf
qLogEI,10,52,2,0,85,inf
qLogEI,10,52,2,0,86,inf
qLogEI,10,52,2,0,87,inf
qLogEI,10,52,2,0,88,inf
qLogEI,10,52,2,0,89,inf
qLogEI,10,52,2,0,90,inf
qLogEI,10,52,2,0,91,inf
qLogEI,10,52,2,0,92,inf
qLogEI,10,52,2,0,93,inf
qLogEI,10,52,2,0,94,inf
qLogEI,10,52,2,0,95,inf
qLogEI,10,52,2,0,96,inf
qLogEI,10,52,2,0,97,inf
qLogEI,10,52,2,0,98,inf
qLogEI,10,52,2,0,99,inf
qLogEI,10,52,2,0,100,inf
RL,10,52,2,0,1,inf
RL,10,52,2,0,2,inf
RL,10,52,2,0,3,inf
RL,10,52,2,0,4,inf
RL,10,52,2,0,5,inf
RL,10,52,2,0,6,inf
RL,10,52,2,0,7,inf
RL,10,52,2,0,8,inf
RL,10,52,2,0,9,inf
RL,10,52,2,0,10,inf
RL,10,52,2,0,11,inf
RL,10,52,2,0,12,inf
RL,10,52,2,0,13,inf
RL,10,52,2,0,14,inf
RL,10,52,2,0,15,inf
RL,10,52,2,0,16,inf
RL,10,52,2,0,17,inf
RL,10,52,2,0,18,inf
RL,10,52,2,0,19,inf
RL,10,52,2,0,20,inf
RL,10,52,2,0,21,inf
RL,10,52,2,0,22,inf
RL,10,52,2,0,23,inf
RL,10,52,2,0,24,inf
RL,10,52,2,0,25,inf
RL,10,52,2,0,26,inf
RL,10,52,2,0,27,inf
RL,10,52,2,0,28,inf
RL,10,52,2,0,29,inf
RL,10,52,2,0,30,inf
RL,10,52,2,0,31,inf
RL,10,52,2,0,32,inf
RL,10,52,2,0,33,inf
RL,10,52,2,0,34,inf
RL,10,52,2,0,35,inf
RL,10,52,2,0,36,inf
RL,10,52,2,0,37,inf
RL,10,52,2,0,38,inf
RL,10,52,2,0,39,inf
RL,10,52,2,0,40,inf
RL,10,52,2,0,41,inf
RL,10,52,2,0,42,inf
RL,10,52,2,0,43,inf
RL,10,52,2,0,44,inf
RL,10,52,2,0,45,inf
RL,10,52,2,0,46,inf
RL,10,52,2,0,47,inf
RL,10,52,2,0,48,inf
RL,10,52,2,0,49,inf
RL,10,52,2,0,50,inf
RL,10,52,2,0,51,inf
RL,10,52,2,0,52,inf
RL,10,52,2,0,53,inf
RL,10,52,2,0,54,inf
RL,10,52,2,0,55,inf
RL,10,52,2,0,56,inf
RL,10,52,2,0,57,inf
RL,10,52,2,0,58,inf
RL,10,52,2,0,59,inf
RL,10,52,2,0,60,inf
RL,10,52,2,0,61,inf
RL,10,52,2,0,62,inf
RL,10,52,2,0,63,inf
RL,10,52,2,0,64,inf
RL,10,52,2,0,65,inf
RL,10,52,2,0,66,inf
RL,10,52,2,0,67,inf
RL,10,52,2,0,68,inf
RL,10,52,2,0,69,inf
RL,10,52,2,0,70,inf
RL,10,52,2,0,71,inf
